data,isbn,desconto,item_id,ordem_id
3/3/2020,989-28-229-1404-4,,107080-30-4563,107080-4453
3/3/2020,989-28-229-7592-2,,107080-4-2068,107080-4454
3/3/2020,989-28-229-5891-8,,107080-69-9379,107080-4455
3/3/2020,989-28-79-55752-2,,107080-41-4012,107080-4456
3/3/2020,989-28-79-91028-0,,107080-94-8832,107080-4457
3/3/2020,989-28-79-74374-1,,107080-19-6687,107080-4458
3/3/2020,989-28-79-16808-7,,107080-60-2456,107080-4459
3/3/2020,989-28-79-23023-4,,107080-51-2041,107080-4461
3/3/2020,989-28-79-13801-1,,107080-32-8692,107080-4462
3/3/2020,989-28-79-74374-1,,107080-18-8061,107080-4463
3/3/2020,989-28-79-44730-4,,107080-58-394,107080-4464
3/3/2020,989-28-79-74374-1,,107080-14-3720,107080-4465
3/3/2020,989-28-79-23023-4,,107080-90-7905,107080-4466
3/3/2020,989-28-79-71565-6,,107080-11-5364,107080-4467
3/3/2020,989-28-79-74374-1,,107080-88-6259,107080-4468
3/3/2020,989-28-79-13801-1,,107080-71-401,107080-4469
3/3/2020,989-28-79-13801-1,,107080-74-7869,107080-4470
3/3/2020,989-28-79-68089-3,"0,05",107080-74-7953,107080-4471
3/3/2020,989-28-79-71565-6,,107080-63-9362,107080-4472
3/3/2020,989-28-79-23023-4,,107080-99-9343,107080-4473
3/3/2020,989-28-79-23023-4,,107080-28-724,107080-4474
3/3/2020,989-28-79-23023-4,,107080-49-2972,107080-4475
3/3/2020,989-28-79-26824-4,,107080-77-8397,107080-4476
3/3/2020,989-28-79-71565-6,,107080-81-474,107080-4477
3/3/2020,989-28-79-23023-4,,107080-93-4878,107080-4478
3/3/2020,989-28-79-74374-1,"0,13",107080-42-8982,107080-4479
3/3/2020,989-28-79-13801-1,,107080-85-6650,107080-4480
3/3/2020,989-28-79-68089-3,"0,05",107080-82-2715,107080-4481
3/3/2020,989-28-79-74374-1,,107080-33-9962,107080-4482
3/3/2020,989-28-79-68089-3,"0,05",107080-49-6269,107080-4483
3/3/2020,989-28-79-23023-4,,107080-1-8265,107080-4484
3/3/2020,989-28-79-74374-1,,107080-58-5016,107080-4485
3/3/2020,989-28-79-23023-4,,107080-46-880,107080-4487
3/3/2020,989-28-79-55752-2,,107080-45-8882,107080-4488
3/3/2020,989-28-79-26824-4,,107080-71-7880,107080-4489
3/3/2020,989-28-79-23023-4,,107080-90-4072,107080-4490
3/3/2020,989-28-3705-492-6,,107080-93-3986,107080-4491
3/3/2020,989-28-3705-222-9,,107080-26-1360,107080-4492
3/3/2020,989-28-3705-492-6,,107080-35-8387,107080-4493
3/3/2020,989-28-3705-222-9,,107080-61-8832,107080-4494
3/3/2020,989-28-3705-222-9,,107080-65-5107,107080-4495
3/3/2020,989-28-3705-222-9,,107080-16-4068,107080-4496
3/3/2020,989-28-3705-492-6,,107080-45-7555,107080-4497
3/3/2020,989-28-3705-222-9,"0,13",107080-42-7535,107080-4498
3/3/2020,989-28-79-13801-1,,107080-84-6971,107080-4499
3/3/2020,989-28-229-6632-6,"0,1",107080-99-3754,107080-4500
3/3/2020,989-28-229-7592-2,,107080-17-3235,107080-4500
3/3/2020,989-28-229-1404-4,,107080-80-3060,107080-4500
3/3/2020,989-28-79-69807-2,,107080-62-302,107080-4501
3/3/2020,989-28-229-1404-4,,107080-86-6726,107080-4501
3/3/2020,989-28-79-01991-4,,107080-52-2301,107080-4502
3/3/2020,989-28-79-74374-1,,107080-6-5665,107080-4502
3/3/2020,989-28-229-1404-4,,107080-68-2046,107080-4502
3/3/2020,989-28-79-45675-7,"0,15",107080-1-1659,107080-4503
3/3/2020,989-28-79-74374-1,,107080-57-4930,107080-4503
3/3/2020,989-28-79-26824-4,,107080-72-8788,107080-4503
3/3/2020,989-28-79-82197-5,,107080-12-7790,107080-4504
3/3/2020,989-28-79-71565-6,,107080-45-5392,107080-4504
3/3/2020,989-28-79-51397-9,,107080-55-8746,107080-4504
3/3/2020,989-28-79-26824-4,,107080-75-2092,107080-4504
3/3/2020,989-28-79-69807-2,,107080-85-1717,107080-4504
3/3/2020,989-28-79-69807-2,,107080-33-5094,107080-4505
3/3/2020,989-28-229-5891-8,,107080-58-2713,107080-4505
3/3/2020,989-28-79-03683-6,,107080-36-7851,107080-4506
3/3/2020,989-28-79-71565-6,,107080-83-6014,107080-4506
3/3/2020,989-28-79-13801-1,,107080-60-9112,107080-4507
3/3/2020,989-28-229-9769-6,,107080-98-600,107080-4507
3/3/2020,989-28-3705-007-2,,107080-81-2290,107080-4508
3/3/2020,989-28-3705-987-7,,107080-84-7422,107080-4508
3/3/2020,989-28-79-45675-7,"0,15",107080-1-9097,107106-4415
4/3/2020,989-28-3705-007-2,,107081-55-2239,107081-4509
4/3/2020,989-28-3705-007-2,,107081-52-7555,107081-4510
4/3/2020,989-28-3705-007-2,,107081-63-2306,107081-4511
4/3/2020,989-28-3705-583-1,,107081-38-6491,107081-4512
4/3/2020,989-28-3705-007-2,,107081-5-3105,107081-4513
4/3/2020,989-28-3705-007-2,,107081-6-9725,107081-4514
4/3/2020,989-28-3705-138-3,,107081-95-9917,107081-4515
4/3/2020,989-28-3705-987-7,,107081-9-846,107081-4516
4/3/2020,989-28-3705-987-7,,107081-97-3762,107081-4517
4/3/2020,989-28-3705-987-7,,107081-17-7520,107081-4518
4/3/2020,989-28-3705-649-4,,107081-28-5013,107081-4519
4/3/2020,989-28-3705-007-2,,107081-63-2012,107081-4520
4/3/2020,989-28-3705-007-2,,107081-28-6636,107081-4521
4/3/2020,989-28-79-21991-8,,107081-75-4826,107081-4522
4/3/2020,989-28-79-61125-5,,107081-88-1547,107081-4523
4/3/2020,989-28-79-70597-8,,107081-44-4484,107081-4524
4/3/2020,989-28-79-45675-7,,107081-17-840,107081-4526
4/3/2020,989-28-79-21991-8,,107081-64-9719,107081-4527
4/3/2020,989-28-79-86624-2,,107081-69-934,107081-4528
4/3/2020,989-28-79-32105-5,,107081-96-1705,107081-4529
4/3/2020,989-28-79-18127-7,,107081-74-1513,107081-4530
4/3/2020,989-28-654-0127-3,,107081-9-715,107081-4531
4/3/2020,989-28-79-82749-6,,107081-75-2258,107081-4532
4/3/2020,989-28-79-69807-2,,107081-10-2878,107081-4533
4/3/2020,989-28-79-69807-2,,107081-78-4018,107081-4534
4/3/2020,989-28-79-69807-2,,107081-29-9317,107081-4535
4/3/2020,989-28-79-69807-2,,107081-10-2877,107081-4536
4/3/2020,989-28-79-82749-6,,107081-75-2257,107081-4537
4/3/2020,989-28-79-69807-2,,107081-29-9316,107081-4538
4/3/2020,989-28-79-69807-2,,107081-27-396,107081-4539
4/3/2020,989-28-654-4370-9,,107081-55-5739,107081-4540
4/3/2020,989-28-229-9769-6,,107081-59-5167,107081-4541
4/3/2020,989-28-229-6632-6,"0,1",107081-90-1837,107081-4542
4/3/2020,989-28-229-7592-2,,107081-13-4359,107081-4543
4/3/2020,989-28-229-1404-4,,107081-96-114,107081-4544
4/3/2020,989-28-229-6632-6,"0,1",107081-9-6776,107081-4545
4/3/2020,989-28-229-5891-8,,107081-19-9808,107081-4546
4/3/2020,989-28-229-3157-7,,107081-39-853,107081-4547
4/3/2020,989-28-229-0197-6,,107081-92-2609,107081-4548
4/3/2020,989-28-79-74374-1,,107081-85-3073,107081-4549
4/3/2020,989-28-79-36485-4,,107081-43-6643,107081-4550
4/3/2020,989-28-79-13801-1,,107081-74-2361,107081-4551
4/3/2020,989-28-79-13801-1,,107081-83-1632,107081-4552
4/3/2020,989-28-79-13801-1,,107081-68-7350,107081-4553
4/3/2020,989-28-79-13801-1,,107081-72-8140,107081-4554
4/3/2020,989-28-79-26824-4,,107081-5-1216,107081-4555
4/3/2020,989-28-79-68089-3,"0,05",107081-32-5347,107081-4556
4/3/2020,989-28-79-13801-1,,107081-33-9855,107081-4557
4/3/2020,989-28-79-74374-1,,107081-92-4985,107081-4558
4/3/2020,989-28-79-74374-1,,107081-25-7808,107081-4559
4/3/2020,989-28-79-71565-6,,107081-82-5688,107081-4560
4/3/2020,989-28-79-13801-1,,107081-19-720,107081-4561
4/3/2020,989-28-79-13801-1,,107081-64-2221,107081-4562
4/3/2020,989-28-79-23023-4,"0,13",107081-42-6223,107081-4563
4/3/2020,989-28-79-23023-4,,107081-17-5964,107081-4564
4/3/2020,989-28-79-91028-0,,107081-63-6711,107081-4565
4/3/2020,989-28-79-91028-0,,107081-1-2999,107081-4566
4/3/2020,989-28-79-26824-4,,107081-17-9938,107081-4567
4/3/2020,989-28-79-71565-6,,107081-29-5509,107081-4568
4/3/2020,989-28-79-55752-2,,107081-18-8533,107081-4569
4/3/2020,989-28-79-74374-1,,107081-25-5550,107081-4570
4/3/2020,989-28-79-74374-1,,107081-91-3317,107081-4571
4/3/2020,989-28-79-55752-2,,107081-67-8856,107081-4572
4/3/2020,989-28-79-74374-1,,107081-27-3901,107081-4573
4/3/2020,989-28-79-74374-1,,107081-97-1868,107081-4574
4/3/2020,989-28-79-68089-3,"0,05",107081-39-8784,107081-4576
4/3/2020,989-28-79-13801-1,,107081-72-7342,107081-4577
4/3/2020,989-28-79-13801-1,,107081-55-7269,107081-4578
4/3/2020,989-28-79-55824-6,,107081-55-5359,107081-4579
4/3/2020,989-28-3705-222-9,,107081-77-6564,107081-4580
4/3/2020,989-28-3705-222-9,,107081-53-3140,107081-4581
4/3/2020,989-28-79-40897-8,,107081-65-3865,107081-4582
4/3/2020,989-28-229-6632-6,"0,1",107081-77-9371,107081-4583
4/3/2020,989-28-229-1404-4,,107081-1-4923,107081-4583
4/3/2020,989-28-229-7592-2,,107081-17-5205,107081-4583
4/3/2020,989-28-79-69807-2,,107081-27-395,107081-4583
4/3/2020,989-28-229-6632-6,"0,1",107081-82-9576,107081-4584
4/3/2020,989-28-79-69807-2,,107081-78-4017,107081-4584
4/3/2020,989-28-79-23023-4,,107081-94-5803,107081-4584
4/3/2020,989-28-79-26824-4,,107081-36-47,107081-4585
4/3/2020,989-28-79-23023-4,,107081-52-4177,107081-4585
4/3/2020,989-28-79-30536-9,,107081-89-3609,107081-4585
4/3/2020,989-28-79-40897-8,,107081-15-4447,107081-4586
4/3/2020,989-28-79-91028-0,,107081-93-931,107081-4586
4/3/2020,989-28-3705-222-9,"0,13",107081-11-5120,107081-4587
4/3/2020,989-28-3705-007-2,"0,13",107081-42-2804,107081-4587
4/3/2020,989-28-3705-007-2,,107081-63-9077,107081-4588
4/3/2020,989-28-3705-492-6,,107081-95-6493,107081-4588
4/3/2020,989-28-79-23023-4,,107081-2-6638,107081-4589
4/3/2020,989-28-79-82197-5,,107081-36-7517,107081-4589
4/3/2020,989-28-79-40897-8,,107081-32-9434,107081-4590
4/3/2020,989-28-79-36485-4,,107081-66-9010,107081-4590
4/3/2020,989-28-79-01991-4,,107081-8-9614,107081-4590
4/3/2020,989-28-3705-222-9,,107081-31-3693,107081-4591
4/3/2020,989-28-79-03683-6,,107081-64-7499,107081-4591
4/3/2020,989-28-79-45675-7,"0,15",107081-1-7468,107108-4525
5/3/2020,989-28-79-45675-7,"0,15",107082-1-7181,107081-4645
5/3/2020,989-28-3705-987-7,,107082-22-6252,107082-4592
5/3/2020,989-28-3705-007-2,,107082-9-9117,107082-4593
5/3/2020,989-28-3705-136-9,,107082-24-9075,107082-4594
5/3/2020,989-28-79-32105-5,,107082-67-597,107082-4595
5/3/2020,989-28-79-45675-7,,107082-59-3920,107082-4596
5/3/2020,989-28-79-21991-8,,107082-39-1114,107082-4597
5/3/2020,989-28-79-11297-4,,107082-61-2972,107082-4598
5/3/2020,989-28-79-69807-2,,107082-70-6501,107082-4599
5/3/2020,989-28-79-82749-6,,107082-14-7516,107082-4600
5/3/2020,989-28-79-69807-2,,107082-27-4755,107082-4601
5/3/2020,989-28-79-05670-4,,107082-63-7151,107082-4602
5/3/2020,989-28-79-69807-2,,107082-60-3357,107082-4603
5/3/2020,989-28-79-69807-2,,107082-70-6500,107082-4604
5/3/2020,989-28-79-82749-6,,107082-55-7187,107082-4605
5/3/2020,989-28-79-82749-6,,107082-14-7515,107082-4606
5/3/2020,989-28-79-82749-6,,107082-55-7186,107082-4607
5/3/2020,989-28-79-13871-4,,107082-99-9936,107082-4608
5/3/2020,989-28-79-69807-2,,107082-32-5843,107082-4609
5/3/2020,989-28-79-05670-4,,107082-95-965,107082-4610
5/3/2020,989-28-79-69807-2,,107082-27-4754,107082-4611
5/3/2020,989-28-229-1404-4,,107082-59-2848,107082-4612
5/3/2020,989-28-229-6632-6,"0,1",107082-83-5499,107082-4613
5/3/2020,989-28-229-9769-6,,107082-22-6522,107082-4614
5/3/2020,989-28-229-1404-4,,107082-25-9225,107082-4615
5/3/2020,989-28-229-6632-6,"0,1",107082-21-1380,107082-4616
5/3/2020,989-28-229-9769-6,,107082-83-4531,107082-4617
5/3/2020,989-28-229-7592-2,,107082-25-6009,107082-4618
5/3/2020,989-28-229-7592-2,,107082-67-4677,107082-4619
5/3/2020,989-28-79-13801-1,,107082-21-7360,107082-4620
5/3/2020,989-28-79-23023-4,,107082-60-6337,107082-4621
5/3/2020,989-28-79-74374-1,,107082-54-3631,107082-4622
5/3/2020,989-28-79-68089-3,"0,05",107082-84-555,107082-4623
5/3/2020,989-28-79-74374-1,,107082-11-3715,107082-4624
5/3/2020,989-28-79-23023-4,,107082-33-7810,107082-4625
5/3/2020,989-28-79-74374-1,,107082-99-5342,107082-4626
5/3/2020,989-28-79-26824-4,,107082-85-9452,107082-4627
5/3/2020,989-28-79-74374-1,,107082-94-2832,107082-4628
5/3/2020,989-28-79-91028-0,,107082-93-5985,107082-4629
5/3/2020,989-28-79-74374-1,,107082-88-8522,107082-4630
5/3/2020,989-28-79-13801-1,,107082-83-4991,107082-4631
5/3/2020,989-28-79-40897-8,,107082-14-7158,107082-4632
5/3/2020,989-28-79-74374-1,,107082-10-7405,107082-4633
5/3/2020,989-28-79-13801-1,,107082-11-6144,107082-4634
5/3/2020,989-28-79-26824-4,,107082-34-622,107082-4635
5/3/2020,989-28-79-71565-6,,107082-10-7188,107082-4636
5/3/2020,989-28-79-40897-8,,107082-31-7575,107082-4637
5/3/2020,989-28-79-74374-1,,107082-77-4055,107082-4638
5/3/2020,989-28-3705-222-9,,107082-60-8761,107082-4639
5/3/2020,989-28-3705-492-6,,107082-98-2242,107082-4640
5/3/2020,989-28-3705-492-6,,107082-1-198,107082-4641
5/3/2020,989-28-3705-222-9,,107082-56-2089,107082-4642
5/3/2020,989-28-654-6930-3,,107082-28-7599,107082-4643
5/3/2020,989-28-79-45675-7,,107082-13-8503,107082-4644
5/3/2020,989-28-79-69807-2,,107082-32-5842,107082-4644
5/3/2020,989-28-79-26824-4,,107082-39-5260,107082-4644
5/3/2020,989-28-79-13871-4,,107082-99-9935,107082-4644
5/3/2020,989-28-79-74374-1,,107082-52-6753,107082-4645
5/3/2020,989-28-79-69807-2,,107082-60-3356,107082-4645
5/3/2020,989-28-79-23023-4,,107082-15-2141,107082-4646
5/3/2020,989-28-79-13801-1,,107082-21-5440,107082-4646
5/3/2020,989-28-79-13801-1,,107082-16-5472,107082-4647
5/3/2020,989-28-79-55824-6,,107082-89-2063,107082-4647
5/3/2020,989-28-229-6632-6,"0,1",107082-44-9730,107082-4648
5/3/2020,989-28-79-40897-8,,107082-91-5141,107082-4648
6/3/2020,989-28-79-45675-7,"0,15",107083-1-1923,107082-4658
6/3/2020,989-28-3705-007-2,"0,13",107083-42-7888,107083-4649
6/3/2020,989-28-3705-138-3,,107083-47-1531,107083-4650
6/3/2020,989-28-3705-987-7,,107083-63-8700,107083-4651
6/3/2020,989-28-3705-987-7,,107083-83-8317,107083-4652
6/3/2020,989-28-3705-583-1,,107083-21-6519,107083-4653
6/3/2020,989-28-3705-649-4,"0,13",107083-42-8469,107083-4654
6/3/2020,989-28-3705-007-2,"0,13",107083-42-5045,107083-4655
6/3/2020,989-28-3705-007-2,,107083-50-7562,107083-4656
6/3/2020,989-28-3705-007-2,,107083-57-738,107083-4657
6/3/2020,989-28-79-01991-4,,107083-48-5829,107083-4659
6/3/2020,989-28-79-01991-4,,107083-74-2205,107083-4660
6/3/2020,989-28-79-82197-5,,107083-83-1116,107083-4661
6/3/2020,989-28-79-45675-7,,107083-1-8758,107083-4662
6/3/2020,989-28-79-45675-7,"0,15",107083-1-7046,107083-4663
6/3/2020,989-28-79-82125-8,,107083-91-6680,107083-4664
6/3/2020,989-28-79-69807-2,,107083-47-9072,107083-4665
6/3/2020,989-28-79-13871-4,,107083-13-3456,107083-4666
6/3/2020,989-28-79-13871-4,,107083-78-5126,107083-4667
6/3/2020,989-28-79-82125-8,,107083-91-6679,107083-4668
6/3/2020,989-28-79-13871-4,,107083-95-1959,107083-4669
6/3/2020,989-28-79-69807-2,,107083-47-9071,107083-4670
6/3/2020,989-28-79-13871-4,,107083-78-5125,107083-4671
6/3/2020,989-28-229-9769-6,,107083-20-9556,107083-4672
6/3/2020,989-28-229-6632-6,"0,1",107083-89-270,107083-4673
6/3/2020,989-28-229-6632-6,"0,1",107083-5-2582,107083-4674
6/3/2020,989-28-229-0197-6,,107083-36-4981,107083-4675
6/3/2020,989-28-229-5891-8,,107083-58-3359,107083-4676
6/3/2020,989-28-229-7592-2,,107083-79-1461,107083-4677
6/3/2020,989-28-229-6632-6,"0,1",107083-94-8112,107083-4678
6/3/2020,989-28-229-1404-4,,107083-27-8958,107083-4679
6/3/2020,989-28-229-0197-6,,107083-33-8802,107083-4680
6/3/2020,989-28-229-9769-6,,107083-5-3252,107083-4681
6/3/2020,989-28-229-1404-4,,107083-93-9459,107083-4682
6/3/2020,989-28-229-5891-8,,107083-41-7929,107083-4683
6/3/2020,989-28-79-13801-1,,107083-17-1383,107083-4684
6/3/2020,989-28-79-23023-4,,107083-81-3975,107083-4685
6/3/2020,989-28-79-91028-0,,107083-27-5839,107083-4686
6/3/2020,989-28-79-26824-4,,107083-48-5651,107083-4687
6/3/2020,989-28-79-68089-3,"0,05",107083-80-9723,107083-4688
6/3/2020,989-28-79-23023-4,,107083-16-1122,107083-4689
6/3/2020,989-28-79-13801-1,,107083-10-4873,107083-4690
6/3/2020,989-28-79-91028-0,,107083-52-3429,107083-4691
6/3/2020,989-28-79-23023-4,,107083-38-2088,107083-4692
6/3/2020,989-28-79-74374-1,,107083-22-7375,107083-4693
6/3/2020,989-28-79-74374-1,,107083-23-7703,107083-4694
6/3/2020,989-28-79-55752-2,,107083-26-2928,107083-4695
6/3/2020,989-28-79-40897-8,,107083-30-3546,107083-4696
6/3/2020,989-28-79-13801-1,,107083-38-9819,107083-4697
6/3/2020,989-28-79-51397-9,,107083-36-1654,107083-4698
6/3/2020,989-28-79-51397-9,,107083-78-2381,107083-4699
6/3/2020,989-28-3705-492-6,"0,13",107083-42-2192,107083-4700
6/3/2020,989-28-3705-222-9,,107083-40-6340,107083-4701
6/3/2020,989-28-3705-222-9,,107083-70-7393,107083-4702
6/3/2020,989-28-79-03683-6,,107083-13-7815,107083-4703
6/3/2020,989-28-79-13801-1,,107083-26-6188,107083-4704
6/3/2020,989-28-79-23023-4,,107083-68-681,107083-4705
6/3/2020,989-28-3705-987-7,,107083-87-1704,107083-4705
6/3/2020,989-28-229-7592-2,,107083-40-1837,107083-4706
6/3/2020,989-28-79-13871-4,,107083-95-1958,107083-4706
6/3/2020,989-28-79-68089-3,"0,05",107083-63-2769,107083-4707
6/3/2020,989-28-79-18127-7,,107083-21-2492,107083-4707
6/3/2020,989-28-79-13871-4,,107083-13-3455,107083-4708
6/3/2020,989-28-79-05638-4,,107083-81-2851,107083-4708
6/3/2020,989-28-79-13801-1,,107083-16-4873,107083-4709
6/3/2020,989-28-229-1404-4,,107083-84-1572,107083-4709
6/3/2020,989-28-79-68089-3,"0,05",107083-97-4814,107083-4710
6/3/2020,989-28-3705-492-6,,107083-34-7849,107083-4710
6/3/2020,989-28-79-45675-7,,107083-49-8470,107083-4710
7/3/2020,989-28-79-45675-7,"0,15",107084-1-2373,107083-4720
7/3/2020,989-28-3705-007-2,,107084-19-2358,107084-4711
7/3/2020,989-28-3705-592-3,,107084-38-541,107084-4712
7/3/2020,989-28-3705-987-7,,107084-15-1607,107084-4713
7/3/2020,989-28-3705-007-2,,107084-2-4986,107084-4714
7/3/2020,989-28-3705-007-2,,107084-86-1599,107084-4715
7/3/2020,989-28-3705-369-1,,107084-74-8942,107084-4716
7/3/2020,989-28-3705-007-2,,107084-24-227,107084-4717
7/3/2020,989-28-3705-007-2,,107084-25-4364,107084-4718
7/3/2020,989-28-3705-987-7,,107084-22-337,107084-4719
7/3/2020,989-28-79-86624-2,,107084-14-9513,107084-4721
7/3/2020,989-28-79-61125-5,,107084-90-747,107084-4722
7/3/2020,989-28-79-69807-2,,107084-56-3837,107084-4723
7/3/2020,989-28-79-69807-2,,107084-28-1581,107084-4724
7/3/2020,989-28-79-05670-4,,107084-65-4536,107084-4725
7/3/2020,989-28-79-69807-2,,107084-28-1580,107084-4726
7/3/2020,989-28-79-69807-2,,107084-9-6796,107084-4727
7/3/2020,989-28-79-69807-2,,107084-9-6795,107084-4728
7/3/2020,989-28-79-69807-2,,107084-56-17,107084-4729
7/3/2020,989-28-79-13871-4,,107084-89-5849,107084-4730
7/3/2020,989-28-229-7592-2,,107084-2-9017,107084-4731
7/3/2020,989-28-229-9769-6,,107084-82-8216,107084-4732
7/3/2020,989-28-229-1404-4,,107084-19-3123,107084-4733
7/3/2020,989-28-229-9769-6,,107084-47-2859,107084-4734
7/3/2020,989-28-229-5891-8,,107084-91-9002,107084-4735
7/3/2020,989-28-229-6632-6,"0,1",107084-86-8654,107084-4736
7/3/2020,989-28-229-1404-4,,107084-88-3647,107084-4737
7/3/2020,989-28-229-5891-8,,107084-64-3739,107084-4738
7/3/2020,989-28-229-1404-4,,107084-97-1334,107084-4739
7/3/2020,989-28-229-9769-6,"0,13",107084-42-8207,107084-4740
7/3/2020,989-28-229-3157-7,,107084-24-9853,107084-4741
7/3/2020,989-28-79-23023-4,,107084-34-3704,107084-4742
7/3/2020,989-28-79-71565-6,,107084-12-7393,107084-4743
7/3/2020,989-28-79-74374-1,,107084-45-524,107084-4744
7/3/2020,989-28-79-91028-0,,107084-19-6756,107084-4745
7/3/2020,989-28-79-13801-1,,107084-81-9911,107084-4746
7/3/2020,989-28-79-13801-1,,107084-83-8223,107084-4747
7/3/2020,989-28-79-74374-1,,107084-78-2630,107084-4748
7/3/2020,989-28-79-68089-3,"0,05",107084-48-4459,107084-4749
7/3/2020,989-28-79-68089-3,"0,05",107084-44-649,107084-4750
7/3/2020,989-28-79-71565-6,,107084-33-4288,107084-4751
7/3/2020,989-28-79-71565-6,,107084-34-9239,107084-4752
7/3/2020,989-28-79-26824-4,,107084-93-3879,107084-4753
7/3/2020,989-28-79-55752-2,,107084-18-125,107084-4754
7/3/2020,989-28-79-13801-1,,107084-58-7965,107084-4755
7/3/2020,989-28-3705-492-6,,107084-90-4692,107084-4756
7/3/2020,989-28-3705-222-9,,107084-28-1924,107084-4757
7/3/2020,989-28-3705-492-6,,107084-25-3382,107084-4758
7/3/2020,989-28-3705-492-6,,107084-52-7257,107084-4759
7/3/2020,989-28-3705-222-9,,107084-32-7768,107084-4760
7/3/2020,989-28-3705-222-9,,107084-17-7120,107084-4761
7/3/2020,989-28-79-68089-3,"0,05",107084-80-441,107084-4762
7/3/2020,989-28-229-5891-8,,107084-20-9320,107084-4762
7/3/2020,989-28-3705-492-6,,107084-92-3735,107084-4762
7/3/2020,989-28-79-13801-1,,107084-36-8151,107084-4763
7/3/2020,989-28-229-9769-6,,107084-68-8005,107084-4763
7/3/2020,989-28-3705-222-9,,107084-4-6816,107084-4764
7/3/2020,989-28-79-69807-2,,107084-56-3836,107084-4764
7/3/2020,989-28-79-74374-1,,107084-58-1709,107084-4765
7/3/2020,989-28-79-11297-4,,107084-63-1478,107084-4765
7/3/2020,989-28-79-26824-4,,107084-24-237,107084-4766
7/3/2020,989-28-79-91028-0,,107084-7-280,107084-4766
7/3/2020,989-28-79-69807-2,,107084-56-16,107084-4767
7/3/2020,989-28-79-13871-4,,107084-89-5848,107084-4767
8/3/2020,989-28-79-45675-7,"0,15",107085-1-2116,107084-4791
8/3/2020,989-28-3705-007-2,,107085-31-6122,107085-4768
8/3/2020,989-28-3705-007-2,,107085-58-5684,107085-4769
8/3/2020,989-28-3705-649-4,,107085-75-2923,107085-4770
8/3/2020,989-28-3705-007-2,,107085-22-1765,107085-4771
8/3/2020,989-28-3705-136-9,,107085-1-6152,107085-4772
8/3/2020,989-28-3705-007-2,,107085-43-4434,107085-4773
8/3/2020,989-28-3705-007-2,,107085-45-8943,107085-4774
8/3/2020,989-28-3705-007-2,,107085-80-6056,107085-4775
8/3/2020,989-28-3705-583-1,,107085-17-9654,107085-4776
8/3/2020,989-28-3705-369-1,,107085-40-3363,107085-4777
8/3/2020,989-28-3705-592-3,,107085-28-6535,107085-4778
8/3/2020,989-28-3705-138-3,,107085-19-4719,107085-4779
